Anio;Dep Id;Dep Nombre;Mun Id;Mun Nombre;VER ID;VER NOMBRE;Ubicacion;AGPRE NOMBRE;Cantidad Muestras;Promedio;Nivel de Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;52354007;EL ALIZAL;RURAL;ASOCIACIÓN DE USUARIOS ADMINISTRADORA DE ACUEDUCTO  ASCOALIZAL;1;59,2857;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;52354009;EL PEDREGAL;RURAL;ACUEDUCTO PEDREGAL URBANIZACION;1;24,3902;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;52354019;SAN PEDRO;RURAL;ASOCIACION DE USUARIOS ADMINISTRADORA DEL SERVICIO PUBLICO DE ACUEDUCTO DE LAS VEREDAS DE IMBUED Y SAN PEDRO BAJO.;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;52354010;EL PORTACHUELO;RURAL;JUNTA ACCION COMUNAL VEREDA EL PORTACHUELO;2;84,9061;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;52354006;CUARCHUD;RURAL;JUNTA DE ACCION COMUNAL VEREDA CUARCHUD ALTO;2;85,7664;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;52354009;EL PEDREGAL;RURAL;ASOCIACION JUNTA ADMINISTRADORA DE ACUEDUCTO CENTRAL PEDREGAL;2;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;523540000;SIN DATO;RURAL;ASOCIACIÓN DE USUARIOS DE LOS SERVICIOS PÚBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL CASCO URBANO DEL MUNICIPIO DE IMUES;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;52354014;PILCUAN;RURAL;JUNTA ADMINISTRADORA DE ACUEDUCTO  PILCUAN LA RECTA;1;80,2919;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;523540000;SIN DATO;URBANO;ASOCIACIÓN DE USUARIOS DE LOS SERVICIOS PÚBLICOS DE ACUEDUCTO ALCANTARILLADO Y ASEO DEL CASCO URBANO DEL MUNICIPIO DE IMUES;3;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;52354017;SAN ISIDRO;RURAL;JUNTA DE ACCION COMUNAL VEREDA SAN ISIDRO ALTO;1;21,4285;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;523540000;SIN DATO;RURAL;JUNTA DE ACCIÓN COMUNAL VEREDA CAMUESTES;1;89,2857;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;52354022;SILAMAG;RURAL;JUNTA DE ACCION COMUNAL VEREDA SILAMA;1;65,0406;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52354;IMUES;52354012;IMBUED;RURAL;JUNTA DE ACCION COMUNAL VEREDA IMBUED 1;2;61,5745;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52356;IPIALES;52356553;VEREDA URAMBUD;RURAL;JUNTA ADMINISTRADORA URAMBUD;1;89,0909;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52356;IPIALES;523560000;SIN DATO;RURAL;JUNTA ADMINISTRADORA SAN JUAN;1;0;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52356;IPIALES;52356552;VEREDA CHAGUAIPE;RURAL;JUNTA ADMINISTRADORA CHAGUAIPE CENTRO;1;54,7445;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52356;IPIALES;523560000;SIN DATO;URBANO;EMPRESA DE OBRAS SANITARIASDE LA PROVICNCIA DE OBANDO EMPOOBANDO E.S.P.;12;16,9707;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52356;IPIALES;52356549;VEREDA EL ROSAL DE SAN JUAN;RURAL;JUNTA ADMINISTARDORA ROSAL DE SAN JUAN;1;82,2784;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52356;IPIALES;523560000;SIN DATO;RURAL;JUNTA ADMINISTRADORA LOMA DE ZURAS;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52356;IPIALES;52356550;VEREDA BOQUERON;RURAL;JUNTA ADMINISTRADORA BOQUERON;1;80,2919;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52356;IPIALES;52356547;VEREDA LA SOLEDAD;RURAL;ACUEDUCTO RURAL LA SOLEDAD;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;523560000;SIN DATO;RURAL;ACUEDUCTO RURAL YARAMAL;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356532;VEREDA EL MIRADOR;RURAL;ACUEDUCTO RURAL EL MIRADOR;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356547;VEREDA LA SOLEDAD;RURAL;ACUEDUCTO RURAL LA SOLEDAD;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356552;VEREDA CHAGUAIPE;RURAL;JUNTA ADMINISTRADORA CHAGUAIPE CENTRO;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356536;VEREDA CAPULI ALTO;RURAL;ACUEDUCTO RURAL CAPULI ALTO;1;54,7445;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356534;EL SALADO;RURAL;ACUEDUCTO RURAL EL SALADO;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356013;LLANO GRANDE ALTO;RURAL;ACUEDUCTO RURAL LLANO GRANDE;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356538;VEREDA SANTAFE;RURAL;JUNTA ADMINISTRADORA ACUEDUCTO SANTAFE;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356532;VEREDA EL MIRADOR;RURAL;ACUEDUCTO RURAL EL ROSARIO;1;67,4796;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356539;VEREDA LA PALMA;RURAL;ACUEDUCTO RURAL LA PALMA;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356540;VEREDA SAN ANTONIO;RURAL;ACUEDUCTO RURAL SAN ANTONIO;1;69,343;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356537;VEREDA CUTUAQUER;RURAL;ACUEDUCTO RURAL CUTUAQUER;1;26,8292;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356543;VEREDA VILLA MORENO;RURAL;ACUEDUCTO RURAL VILLAMORENO;1;27,731;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356551;CENTRO POBLADO ESPÍRITU SANTO;RURAL;ACUEDUCTO RURAL ESPÍRITU SANTO;1;26,8292;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356535;VEREDA CAPULI BAJO;RURAL;ACUEDUCTO RURAL CAPULI BAJO;1;89,051;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356531;VEREDA TEQUES URAMBUD;RURAL;ACUEDUCTO RURAL TEQUEZ - URAMBUD;1;65,0406;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356034;VILLA FLOR;RURAL;ASOCIACION JUNTA ADMINISTRADORA DE ACUEDUCTO FUENTE LOS CRISTALES - VEREDA VILLAFLOR;1;25,21;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356016;LA OREJUELA;RURAL;ACUEDUCTO RURAL LA OREJUELA;1;67,1532;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356003;EL TELIS;RURAL;ACUEDUCTO RURAL TELIZ;2;22,9489;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;523560001;NO APLICA;URBANO;EMPRESA DE OBRAS SANITARIASDE LA PROVICNCIA DE OBANDO EMPOOBANDO E.S.P.;15;1,6552;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356530;VEREDA TEQUES;RURAL;ACUEDUCTO RURAL TEQUEZ;1;30,6569;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356542;VEREDA CULTUN;RURAL;ACUEDUCTO RURAL CULTUN;1;27,731;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356030;LAS ANIMAS;RURAL;JUNTA ADMINISTRADORA ANIMAS;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356553;VEREDA URAMBUD;RURAL;JUNTA ADMINISTRADORA URAMBUD;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356001;ARRAYAN;RURAL;ACUEDUCTO RURAL EL ARRAYAN;2;78,7766;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356002;PENJAMO;RURAL;ACUEDUCTO RURAL PENJAMO;1;24;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;523560000;SIN DATO;URBANO;EMPRESA DE OBRAS SANITARIASDE LA PROVICNCIA DE OBANDO EMPOOBANDO E.S.P.;11;2,7265;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52356;IPIALES;52356549;VEREDA EL ROSAL DE SAN JUAN;RURAL;JUNTA ADMINISTARDORA ROSAL DE SAN JUAN;1;10,9489;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;523780000;SIN DATO;RURAL;ASOCIACION DE USUARIOS DE SERVICIO PUBLICO DE ACUEDUCTO DEL CORREGIMIENTO DE ESCANDOY;1;65,7142;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;52378502;BUENA VISTA;RURAL;ACUEDUCTO BUENA VISTA;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;523780000;SIN DATO;URBANO;EMPOCRUZ ESP;8;2,6408;Sin Riesgo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;523780000;SIN DATO;RURAL;ACUEDUCTO CABUYALES;2;57,1428;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;52378001;CAMPO BELLO;RURAL;ACUEDUCTO CAMPO BELLO;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;52378515;PASIZARA;RURAL;ACUEDUCTO PASIZARA;1;57,1428;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;523780000;SIN DATO;URBANO;ACUEDUCTO BARRIO BELEN;2;39,2857;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;52378005;EL TABOR;RURAL;ACUEDUCTO EL TABOR;1;57,1428;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;52378516;SAN ANTONIO;RURAL;ACUEDUCTO SAN ANTONIO;1;82,4817;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;52378504;EL CARMEN;RURAL;ACUEDUCTO EL CARMEN;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2020;52;NARIÑO;52378;LA CRUZ;523780000;SIN DATO;RURAL;JUNTA ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO DE LA ESTANCIA MUNICIPIO DE LA CRUZ;1;21,4285;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378509;REGADIO;RURAL;ASOCIACION DE USUARIOS ACUEDUCTO EL REGADIO;2;23,144;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378511;LA PALMA;RURAL;ACUEDUCTO LA PALMA;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;523780000;SIN DATO;URBANO;EMPOCRUZ ESP;8;10,3381;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378507;EL SALADO;RURAL;ACUEDUCTO EL SALADO;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;523780000;SIN DATO;RURAL;ASAMBLEA ASOCIACION DE USUARIOS DEL SERVICIO DE ACUEDUCTO LA CHORRERA DOÑA JUANA;1;67,1532;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378517;SAN RAFAEL;RURAL;JUNTA ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO DE SAN RAFAEL ;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378001;CAMPO BELLO;RURAL;ACUEDUCTO CAMPO BELLO;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378515;PASIZARA;RURAL;ACUEDUCTO PASIZARA;1;21,8978;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378503;COFRADIA;RURAL;ACUEDUCTO COFRADIA;2;10,9489;Riesgo Bajo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378005;EL TABOR;RURAL;ACUEDUCTO EL TABOR;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378508;EL TROGE;RURAL;ACUEDUCTO EL TROGE;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;523780000;SIN DATO;RURAL;ACUEDUCTO CABUYALES;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378510;CIENEGA;RURAL;ACUEDUCTO LA CIENEGA;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;523780000;SIN DATO;URBANO;ACUEDUCTO BARRIO BELEN;2;39,7813;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378502;BUENA VISTA;RURAL;ACUEDUCTO BUENA VISTA;1;58,3941;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378504;EL CARMEN;RURAL;ACUEDUCTO EL CARMEN;1;91,2408;Inviable Sanitariamente;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;52378512;LA VEGA;RURAL;ACUEDUCTO LA VEGA;1;59,7014;Riesgo Alto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;52;NARIÑO;52378;LA CRUZ;523780000;SIN DATO;RURAL;JUNTA ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO DE LA ESTANCIA MUNICIPIO DE LA CRUZ;2;23,144;Riesgo Medio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
